"","시간","규모","진앙(km)","위도","경도","행정구역","시군구"
"950","2019-04-30 6:59",1,19,37.96,124.67,"인천"," 옹진군 백령도 북서쪽 1km 지역"
"951","2019-04-30 7:04",1,8,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"952","2019-04-30 11:40",1.2,8,36.61,128.6,"경북"," 안동시 서북서쪽 12km 지역"
"953","2019-04-30 17:08",1,6,35.78,127.97,"경남"," 거창군 북북동쪽 12km 지역"
"954","2019-05-01 17:27",1,15,35.76,129.18,"경북"," 경주시 남남서쪽 9km 지역"
"955","2019-05-01 20:55",0.6,6,37.26,127.03,"경기"," 수원시 권선구 동쪽 5km 지역"
"956","2019-05-02 7:57",0.7,10,37.93,124.63,"인천"," 옹진군 백령도 서남서쪽 5km 해역"
"957","2019-05-03 0:52",1.1,9,37.95,124.64,"인천"," 옹진군 백령도 서쪽 3km 지역"
"958","2019-05-03 1:44",1.4,6,35.93,127.93,"경북"," 김천시 남서쪽 29km 지역"
"959","2019-05-03 2:39",1,12,35.75,129.58,"울산"," 북구 북동쪽 27km 해역"
"960","2019-05-03 2:53",1.2,11,38.47,127.55,"북한"," 강원 평강 동북동쪽 24km 지역"
"961","2019-05-03 6:11",1.6,9,36.12,127.39,"충남"," 금산군 서쪽 9km 지역"
"962","2019-05-03 9:54",0.9,8,37.97,124.66,"인천"," 옹진군 백령도 북서쪽 3km 지역"
"963","2019-05-03 12:08",1,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"964","2019-05-03 16:33",1.1,10,36.4,128.42,"경북"," 의성군 서북서쪽 25km 지역"
"965","2019-05-05 12:03",1.5,13,36.15,129.45,"경북"," 포항시 북구 북북동쪽 14km 해역"
"966","2019-05-05 18:51",1.8,13,37.76,124.76,"인천"," 옹진군 백령도 남남동쪽 23km 해역"
"967","2019-05-05 18:54",1.8,15,37.77,124.75,"인천"," 옹진군 백령도 남남동쪽 21km 지역"
"968","2019-05-05 19:15",1,17,36.54,129.55,"경북"," 영덕군 북동쪽 22km 해역"
"969","2019-05-06 11:28",0.9,8,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"970","2019-05-06 21:46",1.2,8,37.97,124.65,"인천"," 옹진군 백령도 북서쪽 3km 지역"
"971","2019-05-07 0:56",1.2,14,35.74,129.18,"경북"," 경주시 남남서쪽 11km 지역"
"972","2019-05-07 1:26",1.5,9,36.81,129.39,"경북"," 울진군 남쪽 20km 지역"
"973","2019-05-07 2:08",1,11,37.36,127.7,"경기"," 여주시 북동쪽 9km 지역"
"974","2019-05-07 3:39",0.8,5,35.9,127.57,"전북"," 진안군 북동쪽 18km 지역"
"975","2019-05-07 6:08",0.9,6,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"976","2019-05-07 14:46",0.5,10,37.97,124.62,"인천"," 옹진군 백령도 서북서쪽 6km 지역"
"977","2019-05-08 1:55",0.7,5,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"978","2019-05-08 3:14",1.9,23,37.55,124.75,"인천"," 옹진군 백령도 남쪽 45km 해역"
"979","2019-05-08 4:46",0.8,13,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"980","2019-05-08 5:19",0.9,5,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"981","2019-05-08 22:59",0.8,0,37.19,129.06,"강원"," 삼척시 남남서쪽 30km 지역"
"982","2019-05-09 8:57",0.8,6,35.92,127.75,"전북"," 무주군 남동쪽 13km 지역"
"983","2019-05-09 19:42",0.5,8,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"984","2019-05-09 20:33",1.7,13,36.6,127.77,"충북"," 보은군 북북동쪽 13km 지역"
"985","2019-05-10 1:33",0.8,16,35.18,128.73,"경남"," 창원시 성산구 남동쪽 3km 지역"
"986","2019-05-12 1:10",0.8,14,35.75,129.41,"경북"," 경주시 동남동쪽 20km 지역"
"987","2019-05-12 5:58",1.7,20,36.87,129.8,"경북"," 울진군 동남동쪽 38km 해역"
"988","2019-05-12 12:57",0.5,10,36.71,128.05,"충북"," 괴산군 동남동쪽 26km 지역"
"989","2019-05-12 19:36",0.9,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"990","2019-05-12 21:33",1.6,3,39.1,126.52,"북한"," 평안남도 양덕 남서쪽 16km 지역"
"991","2019-05-12 22:20",0.9,4,38.41,128.1,"북한"," 강원 회양 남동쪽 54km 지역"
"992","2019-05-13 4:07",1.9,19,33.65,127.24,"전남"," 여수시 거문도 남쪽 43km 해역"
"993","2019-05-14 7:44",0.7,10,35.99,127.85,"전북"," 무주군 동쪽 17km 지역"
"994","2019-05-14 13:21",1.7,6,36.9,125.66,"충남"," 태안군 서격렬비도 북북동쪽 34km 해역"
"995","2019-05-14 17:28",1.7,12,34.98,127.39,"전남"," 순천시 서북서쪽 9km 지역"
"996","2019-05-14 18:04",1.2,10,34.97,127.38,"전남"," 순천시 서북서쪽 10km 지역"
"997","2019-05-14 21:40",0.8,9,34.98,127.38,"전남"," 순천시 서북서쪽 10km 지역"
"998","2019-05-15 5:19",1.6,9,34.98,127.38,"전남"," 순천시 서북서쪽 10km 지역"
"999","2019-05-15 21:29",1.7,6,36.9,125.68,"충남"," 태안군 서격렬비도 북북동쪽 34km 해역"
"1000","2019-05-15 21:55",0.6,6,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1001","2019-05-15 22:23",1.1,6,35.91,127.8,"전북"," 무주군 남동쪽 17km 지역"
"1002","2019-05-16 1:14",1.9,2,39.1,126.5,"북한"," 평안남도 양덕 남서쪽 17km 지역"
"1003","2019-05-17 2:03",0.6,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1004","2019-05-17 5:38",1.4,14,36.14,127.18,"충남"," 논산시 남동쪽 9km 지역"
"1005","2019-05-17 17:21",1.2,18,35.92,129.65,"경북"," 포항시 남구 동남동쪽 28km 해역"
"1006","2019-05-17 20:20",1.2,11,36.29,127.36,"대전"," 서구 남남서쪽 8km 지역"
"1007","2019-05-18 5:02",1.2,10,34.99,127.38,"전남"," 순천시 서북서쪽 11km 지역"
"1008","2019-05-18 9:00",1.1,10,36.28,127.37,"대전"," 서구 남쪽 8km 지역"
"1009","2019-05-18 12:49",1.4,15,36.66,127.79,"충북"," 괴산군 남쪽 17km 지역"
"1010","2019-05-18 18:32",1.4,15,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1011","2019-05-18 23:07",0.9,19,35.91,129.6,"경북"," 포항시 남구 동남동쪽 24km 해역"
"1012","2019-05-19 9:37",1.7,12,35.95,129.26,"경북"," 경주시 북북동쪽 13km 지역"
"1013","2019-05-20 4:57",1.3,7,36.12,129.38,"경북"," 포항시 북구 북쪽 9km 지역"
"1014","2019-05-20 9:41",1.8,19,33.91,127.08,"전남"," 여수시 거문도 서남서쪽 25km 해역"
"1015","2019-05-21 17:35",1.9,8,36.94,124.5,"충남"," 태안군 서격렬비도 서북서쪽 100km 해역"
"1016","2019-05-21 18:58",1.4,21,34.95,126.46,"전남"," 무안군 남남서쪽 5km 지역"
"1017","2019-05-21 23:48",0.7,10,36.29,127.89,"경북"," 상주시 서남서쪽 28km 지역"
"1018","2019-05-22 23:32",1.3,15,36.45,129.61,"경북"," 영덕군 동쪽 22km 해역"
"1019","2019-05-22 23:35",1.7,18,36.45,129.61,"경북"," 영덕군 동쪽 22km 해역"
"1020","2019-05-22 23:36",1,14,36.45,129.61,"경북"," 영덕군 동쪽 22km 해역"
"1021","2019-05-23 0:45",0.9,10,36.72,126.95,"충남"," 아산시 남남서쪽 9km 지역"
"1022","2019-05-23 11:05",1,11,36.3,127.37,"대전"," 서구 남쪽 6km 지역"
"1023","2019-05-23 19:02",0.9,12,36.29,127.37,"대전"," 서구 남쪽 7km 지역"
"1024","2019-05-24 23:33",0.8,14,35.78,129.2,"경북"," 경주시 남남서쪽 7km 지역"
"1025","2019-05-25 1:38",0.9,9,34.98,127.38,"전남"," 순천시 서북서쪽 10km 지역"
"1026","2019-05-25 5:08",0.6,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1027","2019-05-25 7:41",1.7,6,36.9,125.65,"충남"," 태안군 서격렬비도 북북동쪽 34km 해역"
"1028","2019-05-26 1:42",1.9,3,37.98,125.39,"북한"," 황해남도 옹진 북북동쪽 6km 지역"
"1029","2019-05-26 16:51",1.9,10,38.69,127.17,"북한"," 강원 평강 북북서쪽 33km 지역"
"1030","2019-05-26 20:01",0.9,14,36.35,128.36,"경북"," 의성군 서쪽 30km 지역"
"1031","2019-05-26 22:16",1.2,19,35.78,129.58,"울산"," 북구 북동쪽 30km 해역"
"1032","2019-05-27 5:20",0.9,7,36.12,129.36,"경북"," 포항시 북구 북쪽 9km 지역"
"1033","2019-05-28 4:35",1.1,15,38.67,127.16,"북한"," 강원 평강 북북서쪽 31km 지역"
"1034","2019-05-28 4:39",1.4,10,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1035","2019-05-28 13:45",1.7,15,36.45,129.6,"경북"," 영덕군 동쪽 21km 해역"
"1036","2019-05-28 17:14",1.8,13,36.46,129.63,"경북"," 영덕군 동북동쪽 24km 해역"
"1037","2019-05-29 2:38",1.5,7,34.7,127.76,"전남"," 여수시 남동쪽 11km 지역"
"1038","2019-05-29 16:39",1.2,10,34.4,125.2,"전남"," 신안군 흑산도 남서쪽 37km 해역"
"1039","2019-05-30 5:31",1.2,9,35.81,129.25,"경북"," 경주시 남동쪽 4km 지역"
"1040","2019-05-31 1:25",1.1,13,34.94,127.99,"경남"," 사천시 남서쪽 10km 해역"
"1041","2019-05-31 16:38",1.3,8,37.96,124.65,"인천"," 옹진군 백령도 서북서쪽 3km 지역"
"1042","2019-06-01 5:28",1,11,35.77,129.37,"경북"," 경주시 동남동쪽 16km 지역"
"1043","2019-06-01 18:31",0.9,17,36.52,129.64,"경북"," 영덕군 동북동쪽 27km 해역"
"1044","2019-06-01 21:53",1.8,0,36.86,124.9,"충남"," 태안군 서격렬비도 서북서쪽 64km 해역"
"1045","2019-06-02 0:27",0.4,5,36.16,127.73,"충북"," 영동군 서남서쪽 5km 지역"
"1046","2019-06-02 1:32",0.9,2,35.92,127.8,"전북"," 무주군 남동쪽 16km 지역"
"1047","2019-06-02 7:26",0.7,5,35.9,129.13,"경북"," 경주시 북서쪽 10km 지역"
"1048","2019-06-02 22:02",0.6,14,35.78,129.2,"경북"," 경주시 남남서쪽 7km 지역"
"1049","2019-06-02 22:32",1.4,4,37.96,124.67,"인천"," 옹진군 백령도 북서쪽 1km 지역"
"1050","2019-06-03 3:08",0.4,9,36.63,128.24,"경북"," 문경시 북동쪽 7km 지역"
"1051","2019-06-03 5:30",0.7,0,37.19,129.07,"강원"," 삼척시 남남서쪽 30km 지역"
"1052","2019-06-03 8:43",1.9,3,37.19,129.08,"강원"," 삼척시 남남서쪽 30km 지역"
"1053","2019-06-03 15:22",1.2,10,36.16,128.14,"경북"," 김천시 북동쪽 3km 지역"
"1054","2019-06-04 1:10",1.3,14,37.8,125.96,"북한"," 황해남도 해주 남동쪽 34km 해역"
"1055","2019-06-04 9:39",1.2,11,36.42,127.21,"충남"," 공주시 동남동쪽 9km 지역"
"1056","2019-06-04 11:47",0.8,14,36.33,127.34,"대전"," 서구 남서쪽 5km 지역"
"1057","2019-06-04 23:34",0.6,12,36.59,128.87,"경북"," 안동시 동쪽 13km 지역"
"1058","2019-06-06 4:27",1.6,11,38.01,125.38,"북한"," 황해남도 옹진 북쪽 9km 지역"
"1059","2019-06-06 7:41",1.7,21,36.7,129.88,"경북"," 울진군 남동쪽 54km 해역"
"1060","2019-06-06 23:18",1.6,10,35.44,128.86,"경남"," 밀양시 남동쪽 12km 지역"
"1061","2019-06-07 3:01",1.7,8,35.44,128.86,"경남"," 밀양시 남동쪽 12km 지역"
"1062","2019-06-07 7:47",1.8,7,36.53,127.87,"충북"," 보은군 동북동쪽 13km 지역"
"1063","2019-06-07 14:34",1.8,16,35.81,126.88,"전북"," 김제시 북쪽 1km 지역"
"1064","2019-06-08 17:04",1.3,14,36.12,127.38,"충남"," 금산군 서쪽 10km 지역"
"1065","2019-06-08 21:37",1.2,15,35.77,129.2,"경북"," 경주시 남쪽 8km 지역"
"1066","2019-06-08 21:54",1.4,11,36.08,128.72,"경북"," 군위군 남동쪽 22km 지역"
"1067","2019-06-09 6:29",0.8,8,37.96,124.65,"인천"," 옹진군 백령도 서북서쪽 3km 지역"
"1068","2019-06-09 20:35",0.8,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1069","2019-06-09 22:38",1.3,12,36.8,128.48,"경북"," 영주시 서쪽 13km 지역"
"1070","2019-06-10 2:43",1.1,15,35.68,128.15,"경남"," 합천군 북쪽 13km 지역"
"1071","2019-06-10 19:31",1,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1072","2019-06-11 0:06",1.3,18,36.42,127.64,"충북"," 옥천군 북북동쪽 14km 지역"
"1073","2019-06-11 3:16",1.5,10,33.05,126.34,"제주"," 서귀포시 남서쪽 31km 해역"
"1074","2019-06-11 4:35",1.6,7,36.37,127.98,"경북"," 상주시 서남서쪽 17km 지역"
"1075","2019-06-11 22:20",0.7,15,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1076","2019-06-12 2:42",1,12,38.17,128.66,"강원"," 속초시 남동쪽 7km 해역"
"1077","2019-06-12 16:59",1.1,14,36.74,128.05,"경북"," 문경시 북서쪽 21km 지역"
"1078","2019-06-12 17:17",1.4,8,38.22,124.95,"북한"," 황해남도 장연 서남서쪽 13km 해역"
"1079","2019-06-13 7:54",0.8,9,36.55,128.22,"경북"," 문경시 남동쪽 5km 지역"
"1080","2019-06-13 8:50",0.7,7,36.1,129.35,"경북"," 포항시 북구 북북서쪽 7km 지역"
"1081","2019-06-13 21:08",1.1,0,37.11,129,"강원"," 태백시 남남동쪽 6km 지역"
"1082","2019-06-13 21:22",1.5,8,35.44,128.85,"경남"," 밀양시 남동쪽 12km 지역"
"1083","2019-06-14 1:21",1.5,9,35.44,128.85,"경남"," 밀양시 남동쪽 12km 지역"
"1084","2019-06-14 3:20",1.8,13,33.7,126.97,"제주"," 제주시 동북동쪽 46km 해역"
"1085","2019-06-14 23:49",1.1,0,37.18,129.06,"강원"," 삼척시 남남서쪽 31km 지역"
"1086","2019-06-15 1:31",0.8,12,35.71,129.17,"울산"," 울주군 북북서쪽 22km 지역"
"1087","2019-06-15 1:59",0.7,14,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1088","2019-06-15 4:51",1.3,10,36.46,128.36,"경북"," 의성군 서북서쪽 32km 지역"
"1089","2019-06-15 5:29",1.1,14,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1090","2019-06-15 5:56",1.3,15,36.54,129.56,"경북"," 영덕군 북동쪽 22km 해역"
"1091","2019-06-15 6:11",0.8,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1092","2019-06-15 9:06",1.6,18,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1093","2019-06-15 12:08",1.2,0,37.18,129.05,"강원"," 삼척시 남남서쪽 32km 지역"
"1094","2019-06-15 18:01",1.6,16,35.91,128.39,"경북"," 성주군 동쪽 10km 지역"
"1095","2019-06-15 19:05",0.7,6,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"1096","2019-06-15 19:46",1,8,37.97,124.65,"인천"," 옹진군 백령도 북서쪽 3km 지역"
"1097","2019-06-15 22:05",1,9,37.97,124.63,"인천"," 옹진군 백령도 서북서쪽 5km 지역"
"1098","2019-06-16 11:52",1.1,14,35.76,129.18,"경북"," 경주시 남남서쪽 9km 지역"
"1099","2019-06-16 19:25",1.6,14,36,126.59,"충남"," 서천군 남서쪽 13km 해역"
"1100","2019-06-16 19:47",1.7,9,36.28,128.17,"경북"," 구미시 북서쪽 24km 지역"
"1101","2019-06-16 20:01",1.3,15,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1102","2019-06-16 21:38",1.3,19,36.47,127.93,"경북"," 상주시 서북서쪽 22km 지역"
"1103","2019-06-17 1:59",1.4,19,36.34,129.98,"경북"," 영덕군 동쪽 56km 해역"
"1104","2019-06-17 2:34",1.3,6,35.49,128.89,"경남"," 밀양시 동쪽 13km 지역"
"1105","2019-06-17 6:49",1.7,18,36.54,129.7,"경북"," 영덕군 동북동쪽 33km 해역"
"1106","2019-06-17 18:49",1.3,0,37.18,129.07,"강원"," 삼척시 남남서쪽 31km 지역"
"1107","2019-06-18 17:32",0.5,5,36.04,128.15,"경북"," 김천시 남남동쪽 12km 지역"
"1108","2019-06-19 2:45",1.6,9,37.97,124.65,"인천"," 옹진군 백령도 북서쪽 3km 지역"
"1109","2019-06-19 5:57",0.9,8,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1110","2019-06-19 8:55",0.9,9,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"1111","2019-06-19 8:56",0.7,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1112","2019-06-20 0:42",0.7,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1113","2019-06-20 5:19",1.4,12,37.05,124.88,"충남"," 태안군 서격렬비도 북서쪽 77km 해역"
"1114","2019-06-20 12:10",1.5,16,36.96,126.49,"충남"," 당진시 서북서쪽 16km 지역"
"1115","2019-06-20 12:54",0.5,8,37.96,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 지역"
"1116","2019-06-20 17:01",0.6,14,37.96,124.66,"인천"," 옹진군 백령도 서북서쪽 2km 지역"
"1117","2019-06-20 17:47",0.9,16,36.55,129.57,"경북"," 영덕군 북동쪽 24km 해역"
"1118","2019-06-21 5:07",1.2,9,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1119","2019-06-22 4:06",1.3,0,38.79,125.75,"북한"," 황해북도 송림 동북동쪽 12km 지역"
"1120","2019-06-22 5:53",1.9,0,38.8,125.71,"북한"," 황해북도 송림 북동쪽 10km 지역"
"1121","2019-06-22 6:00",1.4,9,36.08,127.25,"전북"," 완주군 북북동쪽 21km 지역"
"1122","2019-06-22 22:15",1.2,0,38.76,125.72,"북한"," 황해북도 송림 동북동쪽 8km 지역"
"1123","2019-06-22 23:33",1,7,38.13,127.09,"경기"," 연천군 북북동쪽 4km 지역"
"1124","2019-06-23 6:10",1.4,0,38.77,125.72,"북한"," 황해북도 송림 동북동쪽 8km 지역"
"1125","2019-06-23 7:03",1.1,10,36.42,127.21,"충남"," 공주시 동남동쪽 9km 지역"
"1126","2019-06-23 15:53",0.9,13,36.6,128.25,"경북"," 문경시 동북동쪽 6km 지역"
"1127","2019-06-23 18:26",1.1,13,36.6,128.25,"경북"," 문경시 동북동쪽 6km 지역"
"1128","2019-06-23 21:39",1.2,11,35.48,129.19,"울산"," 울주군 남서쪽 7km 지역"
"1129","2019-06-24 4:14",0.8,9,35.77,129.18,"경북"," 경주시 남남서쪽 8km 지역"
"1130","2019-06-24 11:36",0.8,8,37.97,124.64,"인천"," 옹진군 백령도 서북서쪽 4km 해역"
"1131","2019-06-24 22:17",1.1,22,35.7,126.38,"전북"," 부안군 서쪽 32km 해역"
"1132","2019-06-25 3:11",1.3,14,37.68,126.3,"인천"," 강화군 서남서쪽 18km 해역"
"1133","2019-06-25 6:04",0.9,10,36.53,127.99,"경북"," 상주시 북서쪽 20km 지역"
"1134","2019-06-25 6:33",0.9,9,36.45,127.27,"세종","시 남쪽 16km 지역"
"1135","2019-06-26 2:03",1.3,9,35.77,127.4,"전북"," 진안군 남서쪽 3km 지역"
"1136","2019-06-26 6:39",1.8,6,37.59,128.13,"강원"," 횡성군 북동쪽 17km 지역"
"1137","2019-06-26 12:30",1,10,36.43,127.2,"충남"," 공주시 동남동쪽 7km 지역"
"1138","2019-06-27 3:54",1.1,16,33.72,125.23,"전남"," 신안군 흑산도 남남서쪽 106km 해역"
"1139","2019-06-28 2:33",0.9,6,35.76,127.09,"전북"," 전주시 완산구 남남서쪽 6km 지역"
"1140","2019-06-28 9:18",1.9,8,35.46,125.3,"전남"," 신안군 흑산도 북쪽 91km 해역"
"1141","2019-06-28 17:02",1.4,14,38.67,127.19,"북한"," 강원 평강 북북서쪽 30km 지역"
"1142","2019-06-28 18:08",0.5,0,35.8,127.88,"경남"," 거창군 북북서쪽 13km 지역"
"1143","2019-06-28 18:19",1.4,14,38.67,127.16,"북한"," 강원 평강 북북서쪽 31km 지역"
"1144","2019-06-28 19:37",1.3,18,36.39,128.31,"경북"," 상주시 동쪽 14km 지역"
"1145","2019-06-28 23:39",1.6,0,39.09,125.67,"북한"," 평양 북서쪽 10km 지역"
"1146","2019-06-29 1:43",1.4,13,36.32,128.23,"경북"," 상주시 남남동쪽 12km 지역"
"1147","2019-06-29 2:49",1.5,12,38.68,127.16,"북한"," 강원 평강 북북서쪽 32km 지역"
"1148","2019-06-29 7:39",1.9,25,37.93,124.38,"인천"," 옹진군 백령도 서쪽 26km 해역"
"1149","2019-06-29 18:03",0.8,12,35.75,129.19,"경북"," 경주시 남남서쪽 10km 지역"
"1150","2019-06-30 3:18",1.4,0,38.76,125.72,"북한"," 황해북도 송림 동북동쪽 8km 지역"
"1151","2019-06-30 5:30",1.7,8,34.97,127.93,"경남"," 사천시 서남서쪽 13km 해역"
"1152","2019-06-30 16:52",1.7,18,36.54,129.66,"경북"," 영덕군 동북동쪽 30km 해역"
"1153","2019-06-30 19:14",1.7,7,38.71,127.18,"북한"," 강원 평강 북북서쪽 35km 지역"
"1154","2019-07-02 0:16",1.4,15,35.76,129.19,"경북"," 경주시 남남서쪽 9km 지역"
"1155","2019-07-02 22:06",1.1,11,34.5,126.97,"전남"," 장흥군 남남동쪽 21km 해역"
"1156","2019-07-02 22:52",1.1,9,34.49,126.97,"전남"," 장흥군 남남동쪽 22km 지역"
"1157","2019-07-03 3:41",0.6,11,36.39,128.76,"경북"," 의성군 북동쪽 7km 지역"
"1158","2019-07-03 5:59",1.9,23,39.34,124.74,"북한"," 평안북도 철산 남쪽 48km 해역"
"1159","2019-07-04 0:55",0.7,15,35.75,126.64,"전북"," 부안군 서북서쪽 9km 지역"
"1160","2019-07-04 1:17",1.2,15,35.79,129.36,"경북"," 경주시 동남동쪽 14km 지역"
"1161","2019-07-04 3:41",0.9,11,37.19,126.29,"인천"," 옹진군 남서쪽 42km 해역"
"1162","2019-07-04 11:04",1.1,15,36.2,126.19,"전북"," 군산시 어청도 동북동쪽 22km 해역"
"1163","2019-07-04 19:28",1,8,37.21,127.8,"강원"," 원주시 남서쪽 18km 지역"
"1164","2019-07-05 4:24",1.4,20,36.27,127.18,"충남"," 논산시 북동쪽 12km 지역"
"1165","2019-07-05 14:50",1.9,11,36.48,127.15,"충남"," 공주시 북동쪽 5km 지역"
"1166","2019-07-05 20:07",0.9,14,35.76,129.2,"경북"," 경주시 남쪽 9km 지역"
"1167","2019-07-05 23:47",1.5,19,33.78,127.29,"전남"," 여수시 거문도 남쪽 28km 해역"
"1168","2019-07-06 1:04",1.4,18,37.46,124.55,"인천"," 옹진군 백령도 남남서쪽 56km 해역"
